10260,2,96,1
10260,3,51,0
10260,4,45,0
10260,5,51,0
10260,6,92,0
10261,1,82,0
10261,2,96,1
10261,3,51,0
10261,4,45,0
10261,5,51,0
10261,6,92,0
10262,1,82,0
10262,2,96,1
10262,3,51,0
10262,4,45,0
10262,5,51,0
10262,6,92,0
10263,1,45,0
10263,2,30,0
10263,3,25,0
10263,4,75,1
10263,5,45,0
10263,6,80,0
10264,1,100,0
10264,2,135,3
10264,3,115,0
10264,4,85,0
10264,5,100,0
10264,6,135,0
10265,1,100,0
10265,2,135,3
10265,3,115,0
10265,4,85,0
10265,5,100,0
10265,6,135,0
10266,1,100,0
10266,2,135,3
10266,3,115,0
10266,4,85,0
10266,5,100,0
10266,6,135,0
10267,1,100,0
10267,2,135,3
10267,3,115,0
10267,4,85,0
10267,5,100,0
10267,6,135,0
10268,1,100,0
10268,2,85,0
10268,3,100,0
10268,4,135,3
10268,5,115,0
10268,6,135,0
10269,1,100,0
10269,2,85,0
10269,3,100,0
10269,4,135,3
10269,5,115,0
10269,6,135,0
10270,1,100,0
10270,2,85,0
10270,3,100,0
10270,4,135,3
10270,5,115,0
10270,6,135,0
10271,1,100,0
10271,2,85,0
10271,3,100,0
10271,4,135,3
10271,5,115,0
10271,6,135,0
10272,1,113,0
10272,2,70,3
10272,3,120,0
10272,4,135,0
10272,5,65,0
10272,6,52,0
10273,1,80,0
10273,2,120,3
10273,3,84,0
10273,4,60,0
10273,5,96,0
10273,6,110,0
10274,1,80,0
10274,2,120,3
10274,3,84,0
10274,4,60,0
10274,5,96,0
10274,6,110,0
10275,1,80,0
10275,2,120,3
10275,3,84,0
10275,4,60,0
10275,5,96,0
10275,6,110,0
10276,1,95,0
10276,2,95,0
10276,3,110,2
10276,4,105,0
10276,5,110,2
10276,6,85,0
10277,1,160,3
10277,2,105,0
10277,3,110,0
10277,4,130,0
10277,5,110,0
10277,6,85,0
10278,1,95,0
10278,2,80,0
10278,3,93,0
10278,4,135,0
10278,5,110,0
10278,6,70,0
10279,1,80,0
10279,2,125,0
10279,3,85,0
10279,4,135,0
10279,5,95,0
10279,6,70,0
10280,1,60,0
10280,2,100,0
10280,3,105,0
10280,4,130,0
10280,5,105,0
10280,6,120,0
10281,1,91,0
10281,2,124,0
10281,3,115,0
10281,4,145,0
10281,5,125,0
10281,6,100,0
10282,1,80,0
10282,2,92,0
10282,3,115,0
10282,4,143,0
10282,5,115,0
10282,6,80,0
10283,1,85,0
10283,2,160,0
10283,3,125,0
10283,4,89,0
10283,5,93,0
10283,6,78,0
10284,1,65,0
10284,2,140,0
10284,3,110,0
10284,4,40,0
10284,5,100,0
10284,6,110,0
10285,1,70,0
10285,2,80,0
10285,3,70,0
10285,4,140,0
10285,5,100,0
10285,6,120,0
10286,1,110,0
10286,2,148,0
10286,3,75,0
10286,4,110,0
10286,5,110,0
10286,6,75,0
10287,1,110,0
10287,2,165,0
10287,3,100,0
10287,4,65,0
10287,5,65,0
10287,6,103,0
10288,1,60,0
10288,2,140,0
10288,3,149,0
10288,4,75,0
10288,5,99,0
10288,6,62,0
10289,1,65,0
10289,2,130,0
10289,3,135,0
10289,4,55,0
10289,5,135,0
10289,6,68,0
10290,1,85,0
10290,2,145,0
10290,3,80,0
10290,4,135,0
10290,5,90,0
10290,6,80,0
10291,1,60,0
10291,2,75,0
10291,3,110,0
10291,4,175,0
10291,5,110,0
10291,6,90,0
10292,1,88,0
10292,2,137,0
10292,3,172,0
10292,4,74,0
10292,5,115,0
10292,6,44,0
10293,1,75,0
10293,2,69,0
10293,3,72,0
10293,4,159,0
10293,5,125,0
10293,6,134,0
10294,1,72,0
10294,2,125,0
10294,3,77,0
10294,4,133,0
10294,5,81,0
10294,6,142,0
10295,1,86,0
10295,2,88,0
10295,3,92,0
10295,4,129,0
10295,5,86,0
10295,6,126,0
10296,1,74,0
10296,2,85,0
10296,3,87,0
10296,4,155,0
10296,5,148,0
10296,6,102,0
10297,1,86,0
10297,2,102,0
10297,3,88,0
10297,4,98,0
10297,5,120,0
10297,6,88,0
10298,1,72,0
10298,2,140,0
10298,3,130,0
10298,4,64,0
10298,5,106,0
10298,6,88,0
10299,1,65,0
10299,2,85,0
10299,3,105,0
10299,4,132,0
10299,5,163,0
10299,6,44,0
10300,1,78,0
10300,2,137,0
10300,3,100,0
10300,4,74,0
10300,5,93,0
10300,6,118,0
10301,1,216,0
10301,2,70,0
10301,3,91,0
10301,4,216,0
10301,5,85,0
10301,6,100,0
10302,1,78,0
10302,2,85,0
10302,3,110,0
10302,4,160,0
10302,5,116,0
10302,6,36,0
10303,1,65,0
10303,2,135,0
10303,3,135,0
10303,4,70,0
10303,5,65,0
10303,6,100,0
10304,1,60,0
10304,2,135,0
10304,3,95,0
10304,4,90,0
10304,5,95,0
10304,6,110,0
10305,1,60,0
10305,2,100,0
10305,3,55,0
10305,4,160,0
10305,5,80,0
10305,6,130,0
10306,1,75,0
10306,2,50,0
10306,3,110,0
10306,4,135,0
10306,5,120,0
10306,6,65,0
10307,1,65,0
10307,2,154,0
10307,3,60,0
10307,4,75,0
10307,5,60,0
10307,6,151,0
10308,1,85,0
10308,2,140,0
10308,3,100,0
10308,4,60,0
10308,5,90,0
10308,6,110,0
10309,1,108,0
10309,2,130,0
10309,3,85,0
10309,4,141,0
10309,5,85,0
10309,6,151,0
10310,1,70,0
10310,2,100,0
10310,3,70,0
10310,4,164,0
10310,5,70,0
10310,6,151,0
10311,1,91,0
10311,2,120,0
10311,3,106,0
10311,4,175,0
10311,5,141,0
10311,6,67,0
10312,1,70,0
10312,2,120,0
10312,3,130,0
10312,4,165,0
10312,5,130,0
10312,6,85,0
10313,1,89,0
10313,2,159,0
10313,3,105,0
10313,4,70,0
10313,5,105,0
10313,6,55,0
10314,1,74,0
10314,2,48,0
10314,3,76,0
10314,4,143,0
10314,5,101,0
10314,6,124,0
10315,1,97,0
10315,2,157,0
10315,3,122,0
10315,4,62,0
10315,5,107,0
10315,6,33,0
10316,1,75,0
10316,2,150,0
10316,3,175,0
10316,4,70,0
10316,5,120,0
10316,6,40,0
10317,1,80,0
10317,2,125,0
10317,3,115,0
10317,4,170,0
10317,5,115,0
10317,6,95,0
10318,1,80,0
10318,2,125,0
10318,3,115,0
10318,4,170,0
10318,5,115,0
10318,6,95,0
10319,1,88,0
10319,2,157,0
10319,3,75,0
10319,4,147,0
10319,5,80,0
10319,6,153,0
10320,1,65,0
10320,2,138,0
10320,3,85,0
10320,4,138,0
10320,5,85,0
10320,6,75,0
10321,1,83,0
10321,2,90,0
10321,3,105,0
10321,4,150,0
10321,5,96,0
10321,6,101,0
10322,1,68,0
10322,2,65,0
10322,3,90,0
10322,4,135,0
10322,5,125,0
10322,6,92,0
10323,1,68,0
10323,2,65,0
10323,3,90,0
10323,4,135,0
10323,5,125,0
10323,6,92,0
10324,1,68,0
10324,2,65,0
10324,3,90,0
10324,4,135,0
10324,5,125,0
10324,6,92,0
10325,1,115,0
10325,2,175,0
10325,3,117,0
10325,4,105,0
10325,5,101,0
10325,6,87,0
